0X,0Y,0Z,1X,1Y,1Z,2X,2Y,2Z,3X,3Y,3Z,4X,4Y,4Z,5X,5Y,5Z,6X,6Y,6Z,7X,7Y,7Z,8X,8Y,8Z,9X,9Y,9Z,10X,10Y,10Z,11X,11Y,11Z,12X,12Y,12Z,13X,13Y,13Z,14X,14Y,14Z,15X,15Y,15Z,16X,16Y,16Z,17X,17Y,17Z,18X,18Y,18Z,19X,19Y,19Z,20X,20Y,20Z,Target
0,0,0,-0.034198344,-0.021558225,-0.017682034,-0.057265341,-0.079442501,-0.02737469,-0.063363373,-0.133649886,-0.037180984,-0.068313539,-0.176761329,-0.043892799,-0.046346724,-0.151324421,-0.014907467,-0.049751818,-0.230386555,-0.035887019,-0.050493479,-0.276747674,-0.046995045,-0.050122142,-0.31704095,-0.051091475,-0.022976756,-0.148562551,-0.016783835,-0.022778988,-0.169241756,-0.054301856,-0.023260057,-0.113798916,-0.063689271,-0.022452712,-0.091821611,-0.05755102,-0.001783431,-0.137761831,-0.022577589,-0.001958966,-0.146654427,-0.05568874,-0.004905522,-0.095550597,-0.058682551,-0.005567431,-0.078877628,-0.052806103,0.018455744,-0.122136414,-0.02981699,0.016659677,-0.131558478,-0.052671706,0.011460364,-0.092378139,-0.058017036,0.010130882,-0.07736212,-0.055106828,1
0,0,0,-0.032517791,-0.022686362,-0.011664415,-0.050799847,-0.08283776,-0.017960322,-0.058173835,-0.137918115,-0.022655965,-0.063962638,-0.174831778,-0.023760165,-0.041192889,-0.146715879,-0.022317438,-0.041882396,-0.225791842,-0.033490735,-0.0430336,-0.267174184,-0.036031506,-0.042231023,-0.304308623,-0.03669821,-0.020253956,-0.143228501,-0.022848894,-0.015457332,-0.154890865,-0.046956225,-0.019225121,-0.107939601,-0.052466939,-0.02242434,-0.092703998,-0.051733496,-0.000983119,-0.128846407,-0.023241558,0.000755191,-0.135788143,-0.045460055,-0.004455447,-0.092965066,-0.049963406,-0.006978393,-0.079620838,-0.050439252,0.016832232,-0.110598922,-0.024425895,0.017965972,-0.11309433,-0.037731419,0.011325836,-0.079184353,-0.038972216,0.008287489,-0.068460166,-0.037050678,1
0,0,0,-0.034936428,-0.026896894,-0.013841371,-0.056701243,-0.083844066,-0.022648363,-0.062007308,-0.139424413,-0.031673937,-0.070501566,-0.182193369,-0.04018785,-0.045479834,-0.151459217,-0.014729593,-0.053014636,-0.228326648,-0.035186342,-0.055849612,-0.276310891,-0.049308347,-0.055478454,-0.315485448,-0.054688926,-0.021870434,-0.151110381,-0.017496594,-0.025386155,-0.175477475,-0.051790143,-0.023572624,-0.122751296,-0.06091614,-0.022710085,-0.100286901,-0.054710778,0.000473678,-0.141802371,-0.024207868,-0.001557648,-0.158664614,-0.05503179,-0.003629744,-0.107820809,-0.059180989,-0.004958749,-0.090135813,-0.052094526,0.021674037,-0.127996385,-0.031943939,0.019368827,-0.142716765,-0.05145873,0.01368767,-0.105388165,-0.053299623,0.011738062,-0.090647876,-0.04729276,1
0,0,0,-0.034645915,-0.023252726,-0.012905575,-0.057581782,-0.078171968,-0.020838352,-0.06486237,-0.131518751,-0.030285886,-0.070346177,-0.173475832,-0.038410835,-0.04759258,-0.151754677,-0.006211127,-0.052870691,-0.229853868,-0.024468214,-0.053161204,-0.275413036,-0.03439254,-0.051563263,-0.314485431,-0.036115658,-0.024784386,-0.151039839,-0.008663489,-0.022794902,-0.166547209,-0.041560252,-0.021965086,-0.112972379,-0.052425694,-0.02255857,-0.092383683,-0.047281757,-0.003405154,-0.141843766,-0.015275683,-0.002149224,-0.148505777,-0.04264994,-0.004374623,-0.098376453,-0.047735092,-0.006081283,-0.082058489,-0.043889381,0.016924918,-0.127873063,-0.022907392,0.016577303,-0.1377635,-0.041904983,0.011704862,-0.099769294,-0.048506525,0.009345591,-0.084499657,-0.046825607,1
0,0,0,-0.035360515,-0.020519018,-0.018465525,-0.060240865,-0.077463269,-0.029200226,-0.068029046,-0.13127774,-0.039617799,-0.071953535,-0.172395349,-0.04608066,-0.049068332,-0.151097238,-0.017253386,-0.053949952,-0.229180872,-0.040986642,-0.055131197,-0.275636613,-0.054758828,-0.055247784,-0.317276269,-0.060738717,-0.025820851,-0.150195956,-0.019445883,-0.024054706,-0.171017647,-0.060934063,-0.024209142,-0.113841057,-0.071168963,-0.024411321,-0.092191398,-0.064755786,-0.004514277,-0.140605271,-0.02598767,-0.002875209,-0.150173128,-0.061522138,-0.005837977,-0.098044157,-0.063997079,-0.007356524,-0.081668198,-0.057160627,0.015549719,-0.125624835,-0.034089115,0.015567064,-0.134514719,-0.058571853,0.010170102,-0.094382703,-0.064671677,0.007594287,-0.079509199,-0.061757606,1
0,0,0,-0.035928071,-0.021486402,-0.017258505,-0.060278058,-0.07688731,-0.027717149,-0.067900479,-0.130942762,-0.038182084,-0.073937237,-0.173798501,-0.045140155,-0.04997921,-0.150279135,-0.015304039,-0.055726111,-0.229388863,-0.038948644,-0.057287276,-0.275737047,-0.052158624,-0.057552218,-0.317323536,-0.057154127,-0.026440859,-0.148744643,-0.017667417,-0.026054502,-0.170433581,-0.057932128,-0.02576834,-0.112371027,-0.067171455,-0.02539885,-0.091164291,-0.060007129,-0.005087316,-0.139195889,-0.024234893,-0.004933357,-0.15014708,-0.05937963,-0.007262051,-0.097045481,-0.061692805,-0.008034706,-0.08074671,-0.054648739,0.015417576,-0.124792635,-0.032246575,0.014154494,-0.136367202,-0.055807762,0.009334624,-0.09560889,-0.061172154,0.007534325,-0.08010155,-0.057849359,1
0,0,0,-0.036042392,-0.020866454,-0.018597336,-0.061786771,-0.076561451,-0.029323943,-0.069331706,-0.131496966,-0.039785018,-0.073957264,-0.175526887,-0.045863693,-0.050580859,-0.150905579,-0.016007531,-0.056680143,-0.230250329,-0.039538381,-0.058657885,-0.276540279,-0.05233171,-0.05947125,-0.317861259,-0.056964991,-0.027132392,-0.15051949,-0.017925379,-0.027459323,-0.171886563,-0.058869907,-0.026651561,-0.113068223,-0.068103639,-0.025410056,-0.090261698,-0.060572175,-0.005800247,-0.141913027,-0.024148401,-0.006084085,-0.152725726,-0.059860481,-0.007444441,-0.098114252,-0.061846075,-0.007166564,-0.079778969,-0.05448992,0.014950871,-0.128363788,-0.031965932,0.013550282,-0.140565187,-0.055853059,0.009385288,-0.099029839,-0.06077498,0.008438289,-0.081965446,-0.05688194,1
0,0,0,-0.03547436,-0.021160901,-0.018759603,-0.061693192,-0.076789618,-0.029934144,-0.069370091,-0.132272899,-0.040951748,-0.073702276,-0.17681396,-0.047800292,-0.051690996,-0.152452081,-0.014696442,-0.058353364,-0.231848449,-0.038823046,-0.060267925,-0.278402627,-0.052646172,-0.060963631,-0.320209563,-0.058538311,-0.027840316,-0.151464909,-0.016993376,-0.027835906,-0.172893882,-0.05850656,-0.027133465,-0.113308847,-0.068749249,-0.026227117,-0.090542674,-0.061887373,-0.006158412,-0.142222911,-0.023670355,-0.005928397,-0.152641773,-0.05980441,-0.00765723,-0.097229898,-0.062078968,-0.007742882,-0.078727484,-0.054871161,0.014808893,-0.128395259,-0.031874944,0.01351881,-0.13902387,-0.056128636,0.009112716,-0.096501052,-0.061240916,0.007886171,-0.079817772,-0.057396539,1
0,0,0,-0.036354244,-0.021534979,-0.017164179,-0.06167978,-0.077270925,-0.026683078,-0.069422364,-0.133575678,-0.036199008,-0.075979114,-0.178582281,-0.04138687,-0.053044021,-0.153406173,-0.010611304,-0.059590161,-0.233608842,-0.031706781,-0.061194062,-0.278956652,-0.043375493,-0.061617315,-0.319806874,-0.047660355,-0.02924192,-0.152459592,-0.012419698,-0.030613899,-0.174873292,-0.051221889,-0.028943419,-0.114230573,-0.060713281,-0.027121246,-0.091275632,-0.053444815,-0.007541478,-0.143460959,-0.018536662,-0.008858562,-0.155032486,-0.052453791,-0.009466767,-0.098759353,-0.055033312,-0.008520663,-0.080346823,-0.048136354,0.01393795,-0.12979573,-0.026045375,0.011550963,-0.142386526,-0.048350693,0.007924736,-0.099608302,-0.053126008,0.00752306,-0.08283031,-0.049073958,1
0,0,0,-0.035274446,-0.023124158,-0.016443671,-0.060516298,-0.080206335,-0.025492047,-0.067827165,-0.137127697,-0.035239975,-0.07530874,-0.182408899,-0.04095539,-0.053074419,-0.15543443,-0.009220177,-0.059393346,-0.235699534,-0.030300696,-0.060891747,-0.28063786,-0.042232788,-0.061420262,-0.321291506,-0.047234691,-0.029528022,-0.155062169,-0.012328723,-0.031275928,-0.176593125,-0.051841277,-0.029100597,-0.115593374,-0.062846634,-0.026623428,-0.08966887,-0.05644657,-0.007825732,-0.146334231,-0.019852596,-0.009377539,-0.156358302,-0.05530326,-0.009193122,-0.099837661,-0.059275488,-0.007617474,-0.078705132,-0.053045864,0.014381826,-0.132695794,-0.028540145,0.011594057,-0.146635622,-0.052707112,0.008132875,-0.10368669,-0.058083347,0.007898271,-0.084369481,-0.054048776,1
0,0,0,-0.036011875,-0.023258269,-0.014668629,-0.061194062,-0.078895092,-0.024145493,-0.069139719,-0.134957731,-0.034755494,-0.07684952,-0.179997325,-0.041519857,-0.053532183,-0.155873626,-0.008385247,-0.060263753,-0.236628085,-0.029317678,-0.061851323,-0.281255901,-0.040598179,-0.06227529,-0.320884347,-0.044250614,-0.029970407,-0.156089365,-0.01202546,-0.03258419,-0.176286101,-0.048841409,-0.030227005,-0.116856277,-0.060272797,-0.027519822,-0.093364596,-0.055285416,-0.008445263,-0.148063749,-0.019629711,-0.010707021,-0.157466978,-0.05222113,-0.010154724,-0.101452827,-0.056831549,-0.008305252,-0.081445456,-0.052392929,0.01332283,-0.134961069,-0.028425078,0.00977546,-0.149244368,-0.049207292,0.006943047,-0.106408596,-0.054248127,0.007253945,-0.087618947,-0.051166906,1
0,0,0,-0.035788119,-0.022702813,-0.017222185,-0.061392248,-0.07955575,-0.02657543,-0.069945157,-0.136396766,-0.036516773,-0.078033864,-0.181070685,-0.042222726,-0.055071414,-0.156314313,-0.009381325,-0.06158334,-0.23647967,-0.031086807,-0.062729597,-0.281795293,-0.043814062,-0.06290561,-0.32237184,-0.048831417,-0.031734645,-0.15640074,-0.011507902,-0.032809496,-0.177630633,-0.049937515,-0.03057611,-0.118378043,-0.06217775,-0.028785467,-0.095730364,-0.057051791,-0.010185719,-0.148083627,-0.017930406,-0.01077944,-0.157672912,-0.051807995,-0.010773778,-0.102342844,-0.056514843,-0.009844005,-0.083769262,-0.051575607,0.011689365,-0.134511173,-0.025852653,0.010061741,-0.14758426,-0.047966393,0.006798208,-0.105117798,-0.053782201,0.006160259,-0.087503672,-0.050847086,1
0,0,0,-0.034357309,-0.030765235,-0.00978853,-0.053328037,-0.090254486,-0.016016317,-0.060141206,-0.143235624,-0.022797999,-0.065210223,-0.177931637,-0.024724114,-0.041194677,-0.157590508,-0.022149557,-0.042680562,-0.235835403,-0.038012688,-0.042903066,-0.272726893,-0.042810687,-0.041231096,-0.30517745,-0.043899485,-0.02005893,-0.155001104,-0.024979395,-0.022166133,-0.17361322,-0.054561281,-0.024288774,-0.124023974,-0.059108251,-0.02286315,-0.101910114,-0.055877288,-0.001152575,-0.141266823,-0.028407417,-0.00439322,-0.150363743,-0.056308628,-0.008848429,-0.105138242,-0.060083201,-0.008211851,-0.086878836,-0.057481711,0.016925514,-0.122938156,-0.031665692,0.012038648,-0.129777193,-0.047609476,0.006301284,-0.094291091,-0.046985102,0.006352663,-0.079285502,-0.042552957,1
0,0,0,-0.037747562,-0.027935088,-0.01589218,-0.060860574,-0.085018337,-0.024820671,-0.068105757,-0.140409708,-0.03329686,-0.07725203,-0.186648428,-0.039538423,-0.05304426,-0.15568459,-0.01018721,-0.062898993,-0.234343827,-0.029916628,-0.067276776,-0.283199549,-0.043718765,-0.06856674,-0.322895825,-0.049885737,-0.029607177,-0.157081813,-0.012692822,-0.034356236,-0.175956279,-0.046798504,-0.030616939,-0.121556401,-0.057355902,-0.029108405,-0.101464152,-0.052123132,-0.006896675,-0.148364246,-0.019292229,-0.008626282,-0.162841976,-0.051808762,-0.009648979,-0.112168968,-0.05963578,-0.010966301,-0.09674269,-0.05216249,0.015235126,-0.13566345,-0.026355304,0.013407528,-0.151275873,-0.049549157,0.008524537,-0.113878846,-0.053938946,0.006184638,-0.098330677,-0.048059067,1
0,0,0,-0.034722209,-0.023199081,-0.020870494,-0.061339259,-0.078194976,-0.030800421,-0.071118474,-0.133352518,-0.041059826,-0.076408148,-0.177025408,-0.049064439,-0.052240431,-0.155456752,-0.011132356,-0.060109019,-0.235801458,-0.034585301,-0.061811328,-0.283004701,-0.048129116,-0.062673509,-0.324219644,-0.054229431,-0.029486597,-0.154385448,-0.012525892,-0.028411448,-0.180717736,-0.054217153,-0.025436938,-0.120820224,-0.067149893,-0.023710549,-0.089538813,-0.060921118,-0.008276999,-0.145663351,-0.01866805,-0.008180141,-0.160868973,-0.056451444,-0.008063078,-0.106017053,-0.06259317,-0.00775522,-0.080909371,-0.056379062,0.012728453,-0.131160319,-0.026872622,0.010873199,-0.151736081,-0.054235827,0.007298708,-0.111053586,-0.061967068,0.006174803,-0.088481367,-0.059339825,1
0,0,0,-0.036621153,-0.023144126,-0.015788774,-0.062157869,-0.080012619,-0.024476285,-0.071057618,-0.135909081,-0.033951658,-0.079056859,-0.179559797,-0.038909904,-0.05531311,-0.155520797,-0.011000286,-0.0616557,-0.236113012,-0.032810188,-0.063334584,-0.28166607,-0.045469928,-0.063914418,-0.323026478,-0.05108147,-0.031520963,-0.155037224,-0.014619883,-0.031495869,-0.178239852,-0.053224157,-0.030365169,-0.118166387,-0.065290391,-0.029255867,-0.09552604,-0.060554526,-0.009605825,-0.146167696,-0.022045012,-0.009211421,-0.158213764,-0.05687176,-0.010354638,-0.10262984,-0.06094063,-0.010180533,-0.084555566,-0.055456794,0.012563169,-0.131918371,-0.030897078,0.011448622,-0.146492153,-0.054222892,0.00729835,-0.104382813,-0.059877022,0.005804598,-0.087802947,-0.056799396,1
0,0,0,-0.035401821,-0.022996366,-0.017410895,-0.060892403,-0.080482185,-0.028806813,-0.069106102,-0.137121797,-0.040946631,-0.076420605,-0.181907356,-0.049284017,-0.055014968,-0.15740031,-0.015113935,-0.061301112,-0.238567621,-0.038151896,-0.062805295,-0.284642875,-0.052706519,-0.062783778,-0.325647235,-0.059432084,-0.030849457,-0.157244265,-0.018196842,-0.030546427,-0.177791655,-0.056484206,-0.030170977,-0.118798554,-0.069029643,-0.029623091,-0.098637164,-0.065064034,-0.008725107,-0.147466928,-0.025115293,-0.007955909,-0.157157451,-0.058646901,-0.009917438,-0.102435112,-0.06287068,-0.010077119,-0.086410403,-0.058508268,0.01334101,-0.13273263,-0.033559123,0.012456536,-0.143294811,-0.055687314,0.007933974,-0.101006567,-0.061227406,0.006282687,-0.08620584,-0.059093232,1
0,0,0,-0.035449505,-0.023947656,-0.017543921,-0.061593711,-0.08198756,-0.027652645,-0.070495009,-0.138879836,-0.03842879,-0.077278078,-0.183072627,-0.044557061,-0.05526644,-0.158043474,-0.014022233,-0.061376333,-0.239972651,-0.037931643,-0.062524498,-0.286703497,-0.052703194,-0.062334895,-0.32839483,-0.059501927,-0.031532943,-0.15773645,-0.016878685,-0.029820561,-0.179455161,-0.05608201,-0.028942347,-0.119910836,-0.068389229,-0.028819859,-0.099001288,-0.064133279,-0.009628832,-0.148134589,-0.023707471,-0.007257164,-0.157848746,-0.058159574,-0.008760631,-0.102543652,-0.06198094,-0.009501338,-0.085873961,-0.057153157,0.012456954,-0.133254707,-0.032095346,0.013049424,-0.145347953,-0.05476766,0.008842409,-0.102746487,-0.060104675,0.006786585,-0.086980522,-0.057339437,1
0,0,0,-0.035714626,-0.023808479,-0.017010286,-0.060935259,-0.0815534,-0.027644514,-0.069417119,-0.139041841,-0.039112118,-0.076991141,-0.183522612,-0.046713309,-0.055221856,-0.158969134,-0.013902202,-0.061708987,-0.240792334,-0.037403357,-0.062810302,-0.286812633,-0.051309002,-0.062683761,-0.327695787,-0.057132592,-0.031763732,-0.159546316,-0.016477394,-0.031860113,-0.181571305,-0.054468476,-0.030762136,-0.121965766,-0.065891841,-0.030069411,-0.101221085,-0.060799589,-0.010043919,-0.150839895,-0.022968467,-0.009070158,-0.161652535,-0.056365413,-0.009907305,-0.105773091,-0.060340793,-0.009768426,-0.088538468,-0.055747652,0.012019157,-0.136788309,-0.031002666,0.011479855,-0.149614602,-0.052751263,0.007870674,-0.106733382,-0.058369157,0.006404161,-0.090414822,-0.056298842,1
0,0,0,-0.035211682,-0.024788141,-0.018115603,-0.060391247,-0.082666695,-0.02942789,-0.068935752,-0.139398634,-0.041367216,-0.077018082,-0.183000237,-0.049876062,-0.054507375,-0.159474194,-0.016456684,-0.060291111,-0.241676331,-0.040193753,-0.060993195,-0.288324356,-0.054668455,-0.060644805,-0.329331279,-0.060965056,-0.030851543,-0.158828527,-0.019027989,-0.029926598,-0.181933433,-0.056726603,-0.029111803,-0.123426735,-0.069777819,-0.028788328,-0.101074874,-0.06664996,-0.008863866,-0.149125516,-0.025431302,-0.007018089,-0.161033958,-0.059327604,-0.008553743,-0.106343627,-0.064838709,-0.009166658,-0.08734262,-0.061453661,0.013341784,-0.134190142,-0.033389488,0.013638556,-0.149337977,-0.056121806,0.009519279,-0.107372046,-0.062562147,0.007455289,-0.089156747,-0.06110364,1
0,0,0,0.014449447,-0.036236823,-0.031744998,0.017183915,-0.064421594,-0.062612109,0.012785435,-0.090817153,-0.083721422,0.006451294,-0.109112024,-0.104644567,-0.009735197,-0.113470674,-0.099345863,-0.011691079,-0.112740576,-0.109625362,-0.011866301,-0.095998108,-0.102047078,-0.012628332,-0.085840821,-0.100312941,-0.029597118,-0.106612682,-0.092426673,-0.036143757,-0.103892803,-0.106439523,-0.034753539,-0.088738859,-0.100395158,-0.031315282,-0.078496218,-0.100818023,-0.045312896,-0.088691235,-0.082970552,-0.055825159,-0.090768635,-0.093675978,-0.052043766,-0.079226315,-0.089739986,-0.047855921,-0.072632492,-0.090375192,-0.055104107,-0.064611077,-0.075163074,-0.067488365,-0.071599305,-0.08635053,-0.068650424,-0.065082788,-0.087201416,-0.068010598,-0.062263072,-0.089518808,1
0,0,0,-0.035628915,-0.02470541,-0.017869736,-0.061367929,-0.082015097,-0.028316145,-0.06983155,-0.139163375,-0.039540601,-0.076033413,-0.183626413,-0.046854493,-0.054037511,-0.158053458,-0.01121741,-0.059922874,-0.240155518,-0.03360244,-0.060764909,-0.285843819,-0.046243237,-0.06106925,-0.326108396,-0.05180723,-0.030767858,-0.157661229,-0.014036046,-0.031704485,-0.184382677,-0.052185421,-0.030034423,-0.124189138,-0.064103068,-0.028548956,-0.097221255,-0.059228727,-0.009139001,-0.149173766,-0.020871143,-0.009183466,-0.164368808,-0.05556566,-0.009217978,-0.108233869,-0.06111974,-0.008544564,-0.085860908,-0.056424559,0.013045251,-0.135202587,-0.029174159,0.011168361,-0.15464738,-0.053225489,0.007853866,-0.112652957,-0.059586682,0.006943583,-0.091939151,-0.057054998,1
0,0,0,-0.031522155,-0.000802636,-0.027732792,-0.057213247,-0.049162269,-0.036912103,-0.06761843,-0.102010012,-0.045013838,-0.077238381,-0.144149482,-0.054778256,-0.051386178,-0.115857065,-0.018664856,-0.056632459,-0.184946954,-0.041778964,-0.057633042,-0.230803818,-0.058898435,-0.056526005,-0.270935923,-0.066746061,-0.029803574,-0.119790226,-0.012214391,-0.023500443,-0.146295726,-0.048666903,-0.019282341,-0.090579391,-0.050904319,-0.017669082,-0.065367222,-0.036093746,-0.008791685,-0.114589959,-0.011260125,-0.001499236,-0.131632507,-0.048667864,-0.000924468,-0.0800668,-0.049018164,-0.001933992,-0.061743975,-0.036132012,0.011037409,-0.106565237,-0.011165215,0.015819728,-0.119934291,-0.038483479,0.013553739,-0.081175089,-0.039892007,0.011072457,-0.065843284,-0.03259014,1
0,0,0,-0.033265948,-0.029418766,-0.013110893,-0.054151058,-0.089546621,-0.024180615,-0.064221799,-0.144497454,-0.034463636,-0.069116533,-0.182121336,-0.0418506,-0.043381393,-0.157684267,-0.030393799,-0.045161724,-0.238225698,-0.046304799,-0.046690941,-0.279158473,-0.052115187,-0.045570254,-0.315468311,-0.054947048,-0.022077143,-0.154255718,-0.032343987,-0.01870656,-0.168876678,-0.06051119,-0.023248315,-0.118787348,-0.066400196,-0.024793625,-0.10298115,-0.065982561,-0.002515256,-0.140056193,-0.034391377,-0.000478268,-0.149630249,-0.060149159,-0.006046534,-0.10430491,-0.063105207,-0.007387102,-0.090590358,-0.062624354,0.015656471,-0.121648431,-0.036923356,0.015925229,-0.126744509,-0.052016634,0.008606732,-0.091257155,-0.052671801,0.005775928,-0.080714047,-0.050845075,1
0,0,0,-0.036282539,-0.023079455,-0.016109636,-0.061454713,-0.078481674,-0.025959005,-0.070021212,-0.136506557,-0.035632729,-0.079563737,-0.182481229,-0.043782681,-0.053477287,-0.154060483,-0.016215128,-0.06244427,-0.23492223,-0.037544939,-0.064703882,-0.284874141,-0.052380155,-0.063748598,-0.3249107,-0.057722374,-0.030337453,-0.156667411,-0.01742086,-0.029182494,-0.177366644,-0.050084687,-0.026612461,-0.123421252,-0.060074113,-0.028204858,-0.103333175,-0.055371206,-0.007577717,-0.148346186,-0.0226731,-0.005797207,-0.161720097,-0.052991401,-0.006950736,-0.10906291,-0.058681763,-0.009765685,-0.093366086,-0.053823579,0.014283538,-0.135053158,-0.029492309,0.013894796,-0.147179425,-0.049696039,0.009448588,-0.107722819,-0.054188352,0.00693351,-0.094335377,-0.050651762,1
0,0,0,-0.033671379,-0.024539649,-0.018354343,-0.058501542,-0.081793666,-0.029776446,-0.067247868,-0.137550652,-0.042028361,-0.074464917,-0.182092845,-0.050674481,-0.053064883,-0.156262815,-0.016164488,-0.058735192,-0.237576574,-0.039906633,-0.059307694,-0.285078645,-0.054123813,-0.059196651,-0.326848835,-0.060695798,-0.029661834,-0.155334264,-0.018758415,-0.027623117,-0.179659843,-0.05851853,-0.026458204,-0.121181607,-0.069902689,-0.026729047,-0.097864866,-0.064732165,-0.007720947,-0.145811886,-0.025416379,-0.005394101,-0.158978224,-0.06074625,-0.006663084,-0.104747534,-0.065251195,-0.007936358,-0.086182475,-0.060195842,0.014065683,-0.131150424,-0.03348855,0.01469326,-0.146881938,-0.058120166,0.010792017,-0.105427444,-0.064744645,0.008569002,-0.087630093,-0.062625566,1
0,0,0,-0.035088539,-0.024081469,-0.016247241,-0.059527576,-0.082600474,-0.025969649,-0.06768924,-0.139016688,-0.035940446,-0.075639009,-0.18381834,-0.041922298,-0.053279817,-0.156092167,-0.017058119,-0.058819175,-0.238704056,-0.040038497,-0.059540451,-0.28583017,-0.053127952,-0.059405982,-0.327283561,-0.058488645,-0.029636443,-0.155233145,-0.019516237,-0.028662384,-0.179863304,-0.058015533,-0.027595937,-0.121216476,-0.068161443,-0.027217209,-0.097385705,-0.062525504,-0.007614434,-0.145358741,-0.025578318,-0.006316245,-0.157342583,-0.060053837,-0.007097244,-0.103225172,-0.063403398,-0.007422686,-0.084313512,-0.057734866,0.014693141,-0.130400181,-0.032684297,0.014230728,-0.146000385,-0.056053233,0.010380447,-0.104204595,-0.061231364,0.008912921,-0.086080968,-0.058215805,1
0,0,0,-0.035099149,-0.022754371,-0.016246863,-0.06020534,-0.081714511,-0.025347722,-0.068775356,-0.138727367,-0.035196447,-0.076947689,-0.183664083,-0.041240939,-0.0541538,-0.156814098,-0.014702251,-0.059189618,-0.239438713,-0.036841162,-0.059544027,-0.286629558,-0.049757206,-0.059069395,-0.327479064,-0.055332971,-0.030544817,-0.156537473,-0.016887028,-0.029002666,-0.179602057,-0.053608921,-0.027476609,-0.120830595,-0.064072714,-0.027130067,-0.096355557,-0.059223381,-0.008634806,-0.147005975,-0.02255898,-0.00650835,-0.15640229,-0.055331343,-0.006858587,-0.101569295,-0.059633204,-0.00727582,-0.082112551,-0.055108727,0.013406098,-0.132435739,-0.029303812,0.013320327,-0.144713998,-0.05138984,0.009752095,-0.102219462,-0.056643159,0.008145988,-0.084303975,-0.054165148,1
0,0,0,-0.034331918,-0.025069058,-0.016663076,-0.058453739,-0.08394587,-0.027312703,-0.066719472,-0.140043974,-0.038326529,-0.075103045,-0.184397101,-0.045758595,-0.051707029,-0.159287721,-0.019887448,-0.056448996,-0.242345542,-0.042294503,-0.057108402,-0.2894032,-0.05528766,-0.056454241,-0.329800725,-0.061116086,-0.027698576,-0.158284247,-0.022386949,-0.027481198,-0.177317083,-0.059360654,-0.027281165,-0.119640231,-0.069778768,-0.02710247,-0.097582579,-0.065748123,-0.005585909,-0.147647262,-0.028243554,-0.004628241,-0.154116601,-0.060469774,-0.005869329,-0.100613713,-0.064662305,-0.006252646,-0.082942486,-0.061098197,0.016549587,-0.132137418,-0.035103039,0.015988588,-0.14278388,-0.05657477,0.011564493,-0.101025045,-0.061550413,0.009701073,-0.084246576,-0.059595463,1
0,0,0,-0.035049617,-0.02308917,-0.017825011,-0.060146153,-0.081887603,-0.027136292,-0.068486989,-0.139477313,-0.036640118,-0.075625479,-0.18580842,-0.041920371,-0.053703964,-0.157073498,-0.013299245,-0.058368564,-0.240956664,-0.034813206,-0.058019459,-0.288363159,-0.047141413,-0.056972444,-0.329279929,-0.052092559,-0.029969752,-0.156825215,-0.014526393,-0.028135657,-0.179347157,-0.051515552,-0.026592612,-0.119991899,-0.062144446,-0.026213884,-0.094511509,-0.057511053,-0.00804776,-0.147499084,-0.019447618,-0.005641043,-0.156187147,-0.051852982,-0.006105483,-0.101206422,-0.056745774,-0.006913781,-0.08095926,-0.052634902,0.013776183,-0.133125067,-0.025557968,0.014109552,-0.145374298,-0.04740931,0.010348022,-0.103081107,-0.052789546,0.008289993,-0.084612608,-0.050058565,1
0,0,0,-0.034457028,-0.024319768,-0.019132853,-0.058753133,-0.082774401,-0.03067159,-0.067123592,-0.139222026,-0.042236796,-0.074539065,-0.184925169,-0.049639313,-0.052114904,-0.158701897,-0.020573523,-0.056221783,-0.243048579,-0.042502659,-0.056295872,-0.289895773,-0.054773896,-0.055318773,-0.330019295,-0.059709089,-0.028034389,-0.157701254,-0.022014563,-0.026483059,-0.179704368,-0.058633814,-0.025993526,-0.121982872,-0.069244637,-0.026455522,-0.10106802,-0.065309493,-0.005865932,-0.147705793,-0.026837601,-0.003445148,-0.157165736,-0.058936386,-0.004812419,-0.103219151,-0.063118129,-0.005962253,-0.085917532,-0.059737495,0.016266406,-0.132785022,-0.033095008,0.017142296,-0.146580338,-0.054541214,0.012706995,-0.105046213,-0.059701471,0.010416806,-0.088577807,-0.057773123,1
0,0,0,-0.034931779,-0.023479223,-0.018547812,-0.05964756,-0.082057476,-0.029613437,-0.068201125,-0.138864815,-0.040775842,-0.074769258,-0.18497169,-0.047771457,-0.052202761,-0.157747447,-0.020920742,-0.056915462,-0.241505146,-0.044183328,-0.056856751,-0.28925246,-0.057656515,-0.055462301,-0.329978585,-0.063299357,-0.028069735,-0.156408906,-0.022680725,-0.025167048,-0.179234803,-0.06063443,-0.024486959,-0.121015847,-0.070756927,-0.025108337,-0.099660993,-0.066459007,-0.005744338,-0.145733893,-0.027706602,-0.002520263,-0.155751348,-0.06087334,-0.00460881,-0.102192998,-0.064405791,-0.00674665,-0.085675776,-0.060079008,0.015744567,-0.129898548,-0.034155715,0.017408788,-0.141283154,-0.056466046,0.012434065,-0.099980712,-0.061544228,0.009365439,-0.085336149,-0.0589636,1
